order_id,customer_id,channel,order_date,total_amount,status
O009187,C02878,直営店,2023-06-22,635000,完了
O009188,C03902,ECサイト,2022-10-14,461600,完了
O009189,C02952,直営店,2023-03-14,76000,処理中
O009190,C04715,ECサイト,2024-10-19,30400,完了
O009191,C04194,直営店,2024-12-10,124300,完了
O009192,C03356,ECサイト,2022-10-10,36900,完了
O009193,C00323,直営店,2023-04-15,513600,完了
O009194,C00578,直営店,2022-08-11,28900,完了
O009195,C00024,直営店,2022-09-22,739500,完了
O009196,C03010,ECサイト,2024-02-06,193200,完了
O009197,C03453,ECサイト,2024-09-20,145000,処理中
O009198,C02908,ECサイト,2024-07-17,174100,完了
O009199,C04030,直営店,2023-05-02,47600,完了
O009200,C00383,ECサイト,2024-12-26,154100,キャンセル
O009201,C01814,ECサイト,2024-05-06,559500,完了
O009202,C00241,直営店,2022-08-31,459900,完了
O009203,C00188,ECサイト,2022-04-03,263800,完了
O009204,C03483,販売代理店,2024-11-14,247300,完了
O009205,C03508,直営店,2023-10-31,335300,処理中
O009206,C03612,販売代理店,2024-07-22,218000,完了
O009207,C04096,ECサイト,2025-02-07,228700,完了
O009208,C03932,販売代理店,2023-04-01,364300,完了
O009209,C03898,販売代理店,2024-08-16,89000,完了
O009210,C03942,販売代理店,2022-12-04,100000,キャンセル
O009211,C01618,販売代理店,2023-02-07,112600,完了
O009212,C01992,販売代理店,2023-12-29,102200,完了
O009213,C01473,ECサイト,2023-10-27,231900,完了
O009214,C01188,ECサイト,2023-03-16,106400,完了
O009215,C03967,ECサイト,2024-04-24,121700,完了
O009216,C02359,販売代理店,2022-06-22,124600,完了
O009217,C00066,販売代理店,2024-01-21,772200,完了
O009218,C02925,販売代理店,2024-06-30,124800,完了
O009219,C00889,販売代理店,2024-05-08,241600,完了
O009220,C03047,直営店,2022-07-12,215000,完了
O009221,C01442,ECサイト,2022-07-30,110900,完了
O009222,C02303,ECサイト,2024-02-26,137100,完了
O009223,C00010,直営店,2024-01-26,123200,完了
O009224,C00326,ECサイト,2022-08-04,105000,完了
O009225,C03435,販売代理店,2023-02-07,74700,完了
O009226,C00353,ECサイト,2024-01-01,115800,完了
O009227,C02396,販売代理店,2023-08-11,217400,完了
O009228,C04407,販売代理店,2022-07-17,338200,完了
O009229,C03080,ECサイト,2024-01-13,228300,完了
O009230,C02182,直営店,2022-11-29,161500,完了
O009231,C01419,ECサイト,2025-02-06,92800,完了
O009232,C04273,ECサイト,2023-10-27,270200,完了
O009233,C02577,販売代理店,2023-08-30,80300,完了
O009234,C03672,直営店,2023-01-12,166100,完了
O009235,C00721,販売代理店,2023-01-24,237600,完了
O009236,C00104,販売代理店,2023-01-19,392600,完了
O009237,C01247,販売代理店,2024-04-22,366100,完了
O009238,C01359,直営店,2024-12-30,323900,処理中
O009239,C04692,販売代理店,2022-06-09,161200,完了
O009240,C03159,ECサイト,2024-12-19,150200,完了
O009241,C01005,販売代理店,2024-08-28,297000,完了
O009242,C00469,販売代理店,2023-01-07,161600,完了
O009243,C00097,ECサイト,2023-10-17,330000,完了
O009244,C01347,直営店,2022-09-15,206400,処理中
O009245,C01691,直営店,2025-03-21,97000,キャンセル
O009246,C02869,販売代理店,2024-01-02,44800,完了
O009247,C02205,ECサイト,2024-04-15,66200,完了
O009248,C01693,直営店,2025-03-20,59200,完了
O009249,C00356,販売代理店,2024-01-29,181400,完了
O009250,C04242,販売代理店,2024-02-03,431900,完了
O009251,C00410,販売代理店,2022-10-11,440500,完了
O009252,C02053,ECサイト,2024-05-20,30600,完了
O009253,C00269,販売代理店,2023-07-31,63400,完了
O009254,C02033,ECサイト,2023-03-07,121200,完了
O009255,C02582,直営店,2022-10-03,500000,完了
O009256,C04670,ECサイト,2022-10-31,130000,完了
O009257,C00164,直営店,2023-07-28,166800,処理中
O009258,C02596,販売代理店,2023-03-07,32400,完了
O009259,C03018,直営店,2024-02-15,145300,処理中
O009260,C02876,ECサイト,2023-03-15,325900,完了
O009261,C03470,ECサイト,2024-04-20,328500,完了
O009262,C03190,直営店,2023-03-21,97500,完了
O009263,C04177,直営店,2023-05-28,265800,完了
O009264,C00674,ECサイト,2024-01-15,209800,完了
O009265,C04752,販売代理店,2022-10-17,253200,完了
O009266,C00378,ECサイト,2022-06-28,9600,完了
O009267,C01280,販売代理店,2023-05-25,263200,完了
O009268,C00678,販売代理店,2023-02-12,39200,処理中
O009269,C01424,販売代理店,2025-02-25,30000,完了
O009270,C01306,販売代理店,2023-06-13,134400,処理中
O009271,C04198,直営店,2022-03-30,248800,完了
O009272,C01453,直営店,2023-06-25,304400,キャンセル
O009273,C01501,販売代理店,2024-04-16,151600,完了
O009274,C01864,直営店,2024-08-03,230200,完了
O009275,C00573,販売代理店,2023-06-29,127100,完了
O009276,C04069,ECサイト,2023-09-23,233100,完了
O009277,C04561,ECサイト,2024-03-22,288200,完了
O009278,C00199,ECサイト,2023-07-14,80800,完了
O009279,C00805,販売代理店,2024-02-21,526800,完了
O009280,C02452,販売代理店,2022-09-12,51600,完了
O009281,C00416,直営店,2023-11-01,108500,完了
O009282,C03346,直営店,2024-09-14,25100,完了
O009283,C03651,販売代理店,2024-08-31,153000,完了
O009284,C00192,販売代理店,2023-05-22,156000,完了
O009285,C02165,ECサイト,2023-11-27,9300,完了
O009286,C03824,直営店,2022-03-31,134000,完了
O009287,C03301,ECサイト,2023-03-10,282200,完了
O009288,C00762,ECサイト,2023-09-30,116800,完了
O009289,C04944,直営店,2023-04-12,76800,完了
O009290,C00530,販売代理店,2022-08-21,136500,完了
O009291,C02168,ECサイト,2023-12-04,181800,完了
O009292,C01103,直営店,2024-12-27,20900,完了
O009293,C03154,直営店,2022-11-11,152400,完了
O009294,C00117,直営店,2023-10-12,217900,完了
O009295,C04708,ECサイト,2023-09-29,88800,完了
O009296,C00051,直営店,2022-09-28,103200,完了
O009297,C04216,販売代理店,2023-07-01,140700,処理中
O009298,C01600,ECサイト,2023-10-12,173400,完了
O009299,C02058,直営店,2025-03-05,311800,完了
O009300,C00721,販売代理店,2023-09-16,144500,完了
O009301,C00576,直営店,2025-03-03,61500,完了
O009302,C04873,販売代理店,2025-03-08,91800,完了
O009303,C03374,ECサイト,2025-02-17,379200,完了
O009304,C02217,直営店,2022-08-31,61200,完了
O009305,C01785,ECサイト,2023-10-25,50400,完了
O009306,C02033,直営店,2023-12-08,283200,キャンセル
O009307,C01589,ECサイト,2022-05-04,620000,完了
O009308,C01648,直営店,2023-04-26,152600,キャンセル
O009309,C03424,ECサイト,2023-01-02,348000,処理中
O009310,C00442,直営店,2024-03-16,102300,完了
O009311,C04655,販売代理店,2024-07-29,243400,完了
O009312,C01935,直営店,2025-01-20,496700,完了
O009313,C02682,販売代理店,2023-03-11,134700,完了
O009314,C00135,直営店,2024-05-14,185400,処理中
O009315,C02530,販売代理店,2022-12-19,174700,完了
O009316,C03083,販売代理店,2022-07-31,157300,完了
O009317,C02227,ECサイト,2024-09-15,310600,完了
O009318,C04082,ECサイト,2023-07-16,164000,完了
O009319,C03161,直営店,2024-12-31,25200,完了
O009320,C01427,販売代理店,2022-12-31,107000,完了
O009321,C01607,直営店,2024-03-03,311500,処理中
O009322,C01801,ECサイト,2022-05-09,408400,完了
O009323,C03143,ECサイト,2022-11-07,398100,完了
O009324,C03568,販売代理店,2024-10-23,200700,完了
O009325,C04247,販売代理店,2023-09-20,84100,処理中
O009326,C01667,販売代理店,2022-11-07,252600,完了
O009327,C02823,販売代理店,2024-11-19,237900,完了
O009328,C03939,ECサイト,2023-09-12,466900,完了
O009329,C01479,販売代理店,2022-05-20,123000,完了
O009330,C01758,ECサイト,2023-07-22,254000,完了
O009331,C01635,販売代理店,2023-02-17,28900,完了
O009332,C03188,直営店,2022-08-15,261600,完了
O009333,C01564,販売代理店,2022-10-10,16100,完了
O009334,C02383,ECサイト,2025-03-12,44800,完了
O009335,C01263,直営店,2024-08-25,86800,完了
O009336,C01868,販売代理店,2023-05-19,233500,完了
O009337,C02886,販売代理店,2022-07-08,257500,完了
O009338,C02135,直営店,2022-05-12,299600,完了
O009339,C00834,販売代理店,2025-02-14,270800,完了
O009340,C02195,直営店,2025-01-06,266500,完了
O009341,C03544,ECサイト,2024-09-09,307800,キャンセル
O009342,C03521,販売代理店,2022-07-13,389900,処理中
O009343,C00061,販売代理店,2024-09-03,365700,処理中
O009344,C01193,販売代理店,2022-05-06,346600,処理中
O009345,C01866,販売代理店,2022-10-25,22000,完了
O009346,C00021,ECサイト,2024-05-25,544200,完了
O009347,C04626,販売代理店,2024-09-01,447700,処理中
O009348,C00074,販売代理店,2022-05-20,156800,完了
O009349,C02901,直営店,2023-10-19,236500,完了
O009350,C03729,ECサイト,2024-06-04,342000,処理中
O009351,C00972,ECサイト,2023-01-07,87900,キャンセル
O009352,C02246,ECサイト,2024-09-09,328400,完了
O009353,C00065,ECサイト,2023-02-18,182300,完了
O009354,C03376,ECサイト,2023-05-05,39600,完了
O009355,C00724,ECサイト,2023-07-03,191400,完了
O009356,C02928,販売代理店,2022-08-19,198900,完了
O009357,C02103,ECサイト,2022-05-21,95000,処理中
O009358,C04805,販売代理店,2023-10-23,291600,キャンセル
O009359,C00811,ECサイト,2023-06-24,503300,完了
O009360,C04539,販売代理店,2024-04-06,485200,完了
O009361,C04935,直営店,2023-07-21,118700,完了
O009362,C04160,ECサイト,2024-04-20,368100,完了
O009363,C03030,販売代理店,2024-07-26,304500,完了
O009364,C04565,ECサイト,2025-03-06,396000,完了
O009365,C02693,直営店,2024-03-04,369600,処理中
O009366,C00236,ECサイト,2024-04-23,367600,完了
O009367,C03959,販売代理店,2023-04-17,134100,完了
O009368,C02599,直営店,2024-04-24,127100,完了
O009369,C04707,販売代理店,2023-12-21,552100,完了
O009370,C00424,直営店,2022-09-18,387800,完了
O009371,C01385,直営店,2023-03-20,353600,完了
O009372,C03932,販売代理店,2022-10-04,265700,完了
O009373,C02001,販売代理店,2023-08-04,439200,完了
O009374,C04122,ECサイト,2025-01-03,187600,完了
O009375,C00339,販売代理店,2023-04-29,219800,完了
O009376,C01162,直営店,2024-10-14,434300,完了
O009377,C04314,ECサイト,2024-03-17,219000,完了
O009378,C01608,直営店,2022-03-30,336700,完了
O009379,C04891,販売代理店,2024-07-30,149800,完了
O009380,C04264,ECサイト,2024-01-11,149800,完了
O009381,C00712,ECサイト,2024-10-08,75000,完了
O009382,C04222,販売代理店,2023-02-15,408000,完了
O009383,C01229,直営店,2023-07-02,295700,処理中
O009384,C00094,直営店,2023-06-27,517800,処理中
O009385,C02724,ECサイト,2024-04-03,432000,完了
O009386,C03663,ECサイト,2022-07-06,234800,完了
O009387,C03529,直営店,2024-02-27,132300,キャンセル
O009388,C02383,直営店,2024-03-18,186600,完了
O009389,C03517,直営店,2022-10-22,202900,完了
O009390,C00106,ECサイト,2023-02-15,51100,完了
O009391,C02313,直営店,2023-02-08,470100,完了
O009392,C00339,販売代理店,2025-02-12,261400,完了
O009393,C00451,直営店,2024-02-28,553600,完了
O009394,C01145,販売代理店,2023-12-22,310000,完了
O009395,C04766,直営店,2024-04-10,131700,完了
O009396,C01833,直営店,2023-09-29,145000,完了
O009397,C03796,ECサイト,2023-12-24,196800,完了
O009398,C00580,販売代理店,2022-09-28,335600,キャンセル
O009399,C04390,販売代理店,2025-03-18,116800,完了
O009400,C02615,直営店,2024-08-13,426200,完了
O009401,C01794,販売代理店,2025-03-21,321700,完了
O009402,C03669,販売代理店,2024-03-02,221700,完了
O009403,C00330,直営店,2023-09-08,106200,キャンセル
O009404,C02783,販売代理店,2025-03-07,525400,完了
O009405,C03989,販売代理店,2025-02-23,499800,完了
O009406,C01428,販売代理店,2023-01-10,136200,完了
O009407,C04019,直営店,2024-01-06,199800,完了
O009408,C03621,ECサイト,2024-06-15,172800,完了
O009409,C03693,販売代理店,2023-07-17,216400,完了
O009410,C03974,販売代理店,2023-06-14,370500,完了
O009411,C00760,ECサイト,2023-07-31,316900,完了
O009412,C04704,ECサイト,2023-10-16,97900,処理中
O009413,C04342,ECサイト,2024-03-24,72800,完了
O009414,C00045,販売代理店,2024-10-01,366900,完了
O009415,C03396,直営店,2022-06-24,89600,完了
O009416,C02999,販売代理店,2024-06-27,279600,完了
O009417,C03462,販売代理店,2024-05-01,207100,完了
O009418,C00287,ECサイト,2024-11-25,36000,完了
O009419,C01095,直営店,2022-12-29,111300,完了
O009420,C04410,販売代理店,2023-08-07,87500,完了
O009421,C01015,ECサイト,2022-11-17,242600,完了
O009422,C04266,直営店,2024-04-14,14600,処理中
O009423,C00035,直営店,2023-03-22,124500,完了
O009424,C04933,直営店,2023-05-19,503600,完了
O009425,C03828,直営店,2023-10-18,125600,完了
O009426,C00376,直営店,2022-12-18,214200,完了
O009427,C04674,ECサイト,2023-06-07,596700,完了
O009428,C01508,ECサイト,2023-06-08,269700,完了
O009429,C04304,直営店,2022-11-20,244200,完了
O009430,C02844,直営店,2023-10-30,69300,完了
O009431,C04060,販売代理店,2022-10-25,214200,完了
O009432,C04242,販売代理店,2024-07-22,96100,完了
O009433,C04781,直営店,2024-07-08,375600,完了
O009434,C02194,直営店,2024-04-24,179400,完了
O009435,C01025,直営店,2022-06-17,115000,完了
O009436,C04408,販売代理店,2024-11-09,475700,処理中
O009437,C01920,直営店,2024-10-21,445500,完了
O009438,C03435,販売代理店,2022-07-02,272400,処理中
O009439,C02889,販売代理店,2024-06-27,369200,完了
O009440,C00146,販売代理店,2023-07-18,433300,完了
O009441,C03556,ECサイト,2024-04-24,183900,完了
O009442,C03952,販売代理店,2022-09-14,186200,完了
O009443,C00047,直営店,2023-08-13,298800,処理中
O009444,C01530,ECサイト,2023-07-11,69300,完了
O009445,C01292,ECサイト,2023-05-02,105700,完了
O009446,C03864,販売代理店,2023-03-06,60000,完了
O009447,C00102,ECサイト,2022-12-08,227900,完了
O009448,C03747,販売代理店,2022-11-23,146500,キャンセル
O009449,C02012,直営店,2024-01-26,87100,完了
O009450,C02080,販売代理店,2022-04-16,201900,完了
O009451,C01531,直営店,2024-04-30,248100,完了
O009452,C02746,ECサイト,2024-11-22,328000,完了
O009453,C01876,直営店,2023-08-18,227800,完了
O009454,C02024,販売代理店,2023-07-20,105500,完了
O009455,C00232,販売代理店,2023-08-24,421100,処理中
O009456,C02391,販売代理店,2024-05-28,355900,完了
O009457,C03042,販売代理店,2025-01-16,384000,処理中
O009458,C00485,販売代理店,2022-04-03,141900,完了
O009459,C03707,ECサイト,2023-06-18,328400,キャンセル
O009460,C03520,ECサイト,2024-10-19,67200,完了
O009461,C00303,直営店,2022-11-23,261900,完了
O009462,C00938,ECサイト,2023-10-22,305200,完了
O009463,C00759,販売代理店,2023-10-09,155600,完了
O009464,C00147,直営店,2022-06-07,361200,完了
O009465,C02581,ECサイト,2022-11-19,133600,完了
O009466,C04890,ECサイト,2023-07-21,197400,完了
O009467,C02382,直営店,2022-03-28,92400,完了
O009468,C03275,ECサイト,2023-02-26,315200,完了
O009469,C01363,ECサイト,2024-04-05,94800,完了
O009470,C02395,販売代理店,2025-01-04,90000,完了
O009471,C01670,ECサイト,2025-02-21,246400,完了
O009472,C01886,販売代理店,2025-02-10,139500,完了
O009473,C02639,販売代理店,2022-04-20,166800,完了
O009474,C02548,ECサイト,2024-08-21,120600,完了
O009475,C04688,直営店,2024-09-30,249800,完了
O009476,C00719,直営店,2024-05-31,162400,完了
O009477,C01285,ECサイト,2022-06-03,115200,完了
O009478,C02510,ECサイト,2022-09-13,352000,完了
O009479,C02133,販売代理店,2025-01-17,107200,完了
O009480,C01198,販売代理店,2025-03-05,294600,完了
O009481,C04914,直営店,2024-05-29,165500,完了
O009482,C02106,直営店,2022-06-07,16100,完了
O009483,C04771,直営店,2022-08-18,266700,完了
O009484,C04932,直営店,2025-03-15,116700,完了
O009485,C04457,販売代理店,2022-05-27,193500,完了
O009486,C01399,直営店,2023-08-27,175200,完了
O009487,C00457,直営店,2025-02-22,187000,完了
O009488,C01995,ECサイト,2024-04-14,166800,完了
O009489,C00327,販売代理店,2023-06-30,284700,完了
O009490,C03411,直営店,2024-08-20,233400,完了
O009491,C03517,直営店,2023-05-16,315300,完了
O009492,C00414,販売代理店,2024-10-30,116000,完了
