order_item_id,order_id,product_id,quantity,unit_price
OI0029105,O009716,P0024,5,17500
OI0029106,O009717,P0018,4,7200
OI0029107,O009717,P0013,7,25800
OI0029108,O009718,P0071,3,19500
OI0029109,O009718,P0061,1,5300
OI0029110,O009718,P0066,7,8800
OI0029111,O009718,P0086,6,15300
OI0029112,O009719,P0055,1,22400
OI0029113,O009719,P0065,1,23200
OI0029114,O009720,P0082,2,15800
OI0029115,O009720,P0094,8,19100
OI0029116,O009721,P0034,5,24900
OI0029117,O009721,P0068,2,25800
OI0029118,O009721,P0049,4,18300
OI0029119,O009721,P0084,5,8800
OI0029120,O009722,P0024,6,17500
OI0029121,O009722,P0093,1,23000
OI0029122,O009722,P0038,2,7300
OI0029123,O009722,P0016,6,13800
OI0029124,O009723,P0013,1,25800
OI0029125,O009723,P0071,3,19500
OI0029126,O009723,P0067,4,24800
OI0029127,O009723,P0034,7,24900
OI0029128,O009724,P0078,6,15900
OI0029129,O009724,P0042,5,26600
OI0029130,O009724,P0046,7,11000
OI0029131,O009724,P0096,4,7800
OI0029132,O009725,P0054,2,15300
OI0029133,O009725,P0041,3,20500
OI0029134,O009726,P0041,7,20500
OI0029135,O009727,P0071,1,19500
OI0029136,O009727,P0025,7,5400
OI0029137,O009727,P0007,3,16000
OI0029138,O009727,P0053,6,14700
OI0029139,O009728,P0041,4,20500
OI0029140,O009728,P0062,4,12000
OI0029141,O009729,P0078,1,15900
OI0029142,O009729,P0003,1,12600
OI0029143,O009730,P0079,5,28000
OI0029144,O009730,P0041,3,20500
OI0029145,O009730,P0056,1,7200
OI0029146,O009730,P0070,8,15900
OI0029147,O009731,P0006,6,18800
OI0029148,O009731,P0022,4,21200
OI0029149,O009731,P0029,7,30000
OI0029150,O009731,P0025,2,5400
OI0029151,O009731,P0033,6,20600
OI0029152,O009732,P0047,3,19500
OI0029153,O009733,P0014,7,11900
OI0029154,O009733,P0064,6,19400
OI0029155,O009733,P0063,8,7300
OI0029156,O009734,P0008,5,16800
OI0029157,O009734,P0021,2,18100
OI0029158,O009734,P0100,1,27800
OI0029159,O009734,P0003,1,12600
OI0029160,O009734,P0055,3,22400
OI0029161,O009735,P0027,6,28700
OI0029162,O009735,P0068,7,25800
OI0029163,O009736,P0057,4,8900
OI0029164,O009736,P0012,5,12600
OI0029165,O009736,P0091,1,18200
OI0029166,O009736,P0039,5,15800
OI0029167,O009736,P0073,6,23100
OI0029168,O009737,P0036,6,19800
OI0029169,O009737,P0060,1,9300
OI0029170,O009737,P0085,3,8600
OI0029171,O009737,P0089,7,7300
OI0029172,O009738,P0088,1,22000
OI0029173,O009738,P0033,1,20600
OI0029174,O009738,P0048,5,22700
OI0029175,O009738,P0014,3,11900
OI0029176,O009738,P0063,4,7300
OI0029177,O009739,P0092,6,26800
OI0029178,O009740,P0100,5,27800
OI0029179,O009740,P0062,7,12000
OI0029180,O009741,P0067,3,24800
OI0029181,O009741,P0088,7,22000
OI0029182,O009742,P0061,7,5300
OI0029183,O009742,P0053,5,14700
OI0029184,O009742,P0032,6,20900
OI0029185,O009743,P0030,5,5600
OI0029186,O009744,P0035,7,15200
OI0029187,O009744,P0058,8,7700
OI0029188,O009745,P0009,6,20100
OI0029189,O009745,P0024,8,17500
OI0029190,O009745,P0026,4,14600
OI0029191,O009745,P0008,1,16800
OI0029192,O009746,P0057,3,8900
OI0029193,O009746,P0082,8,15800
OI0029194,O009746,P0012,2,12600
OI0029195,O009746,P0081,4,12500
OI0029196,O009747,P0063,2,7300
OI0029197,O009747,P0022,7,21200
OI0029198,O009747,P0063,4,7300
OI0029199,O009748,P0032,2,20900
OI0029200,O009748,P0087,5,11200
OI0029201,O009749,P0001,7,12300
OI0029202,O009750,P0019,1,21400
OI0029203,O009750,P0023,2,25600
OI0029204,O009750,P0093,3,23000
OI0029205,O009750,P0029,1,30000
OI0029206,O009751,P0015,3,28900
OI0029207,O009751,P0003,6,12600
OI0029208,O009751,P0072,4,7500
OI0029209,O009751,P0008,7,16800
OI0029210,O009752,P0030,6,5600
OI0029211,O009752,P0026,7,14600
OI0029212,O009753,P0083,3,26000
OI0029213,O009754,P0056,6,7200
OI0029214,O009754,P0063,3,7300
OI0029215,O009754,P0029,7,30000
OI0029216,O009754,P0038,1,7300
OI0029217,O009754,P0026,1,14600
OI0029218,O009755,P0096,2,7800
OI0029219,O009755,P0073,8,23100
OI0029220,O009755,P0043,6,20300
OI0029221,O009755,P0041,5,20500
OI0029222,O009755,P0089,1,7300
OI0029223,O009756,P0029,1,30000
OI0029224,O009756,P0046,7,11000
OI0029225,O009756,P0045,3,11200
OI0029226,O009756,P0075,6,27300
OI0029227,O009757,P0007,5,16000
OI0029228,O009757,P0026,5,14600
OI0029229,O009757,P0017,1,12500
OI0029230,O009757,P0060,6,9300
OI0029231,O009757,P0057,8,8900
OI0029232,O009758,P0029,1,30000
OI0029233,O009759,P0041,7,20500
OI0029234,O009759,P0057,8,8900
OI0029235,O009759,P0025,2,5400
OI0029236,O009759,P0069,5,8000
OI0029237,O009759,P0019,3,21400
OI0029238,O009760,P0008,7,16800
OI0029239,O009760,P0073,3,23100
OI0029240,O009761,P0038,4,7300
OI0029241,O009761,P0067,2,24800
OI0029242,O009761,P0021,6,18100
OI0029243,O009762,P0070,1,15900
OI0029244,O009762,P0002,3,18800
OI0029245,O009763,P0096,1,7800
OI0029246,O009763,P0027,6,28700
OI0029247,O009763,P0040,3,20900
OI0029248,O009763,P0042,6,26600
OI0029249,O009764,P0010,4,23100
OI0029250,O009765,P0028,5,14800
OI0029251,O009765,P0062,1,12000
OI0029252,O009765,P0080,8,12300
OI0029253,O009765,P0084,5,8800
OI0029254,O009766,P0028,2,14800
OI0029255,O009766,P0023,6,25600
OI0029256,O009766,P0048,3,22700
OI0029257,O009767,P0098,4,5800
OI0029258,O009767,P0049,7,18300
OI0029259,O009767,P0024,6,17500
OI0029260,O009767,P0039,1,15800
OI0029261,O009767,P0015,1,28900
OI0029262,O009768,P0088,5,22000
OI0029263,O009768,P0084,8,8800
OI0029264,O009768,P0004,5,26300
OI0029265,O009768,P0012,8,12600
OI0029266,O009769,P0003,8,12600
OI0029267,O009769,P0065,2,23200
OI0029268,O009770,P0059,4,26900
OI0029269,O009770,P0028,2,14800
OI0029270,O009770,P0039,4,15800
OI0029271,O009770,P0041,8,20500
OI0029272,O009770,P0026,4,14600
OI0029273,O009771,P0047,3,19500
OI0029274,O009771,P0033,2,20600
OI0029275,O009771,P0045,8,11200
OI0029276,O009772,P0070,6,15900
OI0029277,O009772,P0028,1,14800
OI0029278,O009772,P0074,3,15100
OI0029279,O009773,P0047,3,19500
OI0029280,O009773,P0096,4,7800
OI0029281,O009773,P0085,2,8600
OI0029282,O009773,P0097,5,27000
OI0029283,O009774,P0078,6,15900
OI0029284,O009774,P0044,8,28900
OI0029285,O009774,P0078,2,15900
OI0029286,O009774,P0067,1,24800
OI0029287,O009774,P0043,4,20300
OI0029288,O009775,P0098,6,5800
OI0029289,O009775,P0083,2,26000
OI0029290,O009775,P0022,3,21200
OI0029291,O009775,P0023,6,25600
OI0029292,O009775,P0082,4,15800
OI0029293,O009776,P0008,1,16800
OI0029294,O009776,P0047,7,19500
OI0029295,O009776,P0015,5,28900
OI0029296,O009776,P0012,1,12600
OI0029297,O009777,P0065,7,23200
OI0029298,O009777,P0044,8,28900
OI0029299,O009777,P0009,5,20100
OI0029300,O009777,P0054,5,15300
OI0029301,O009778,P0029,1,30000
OI0029302,O009778,P0070,2,15900
OI0029303,O009778,P0017,2,12500
OI0029304,O009778,P0076,7,18300
OI0029305,O009779,P0062,2,12000
OI0029306,O009779,P0019,7,21400
OI0029307,O009779,P0028,8,14800
OI0029308,O009779,P0087,8,11200
OI0029309,O009779,P0024,8,17500
OI0029310,O009780,P0038,1,7300
OI0029311,O009781,P0006,6,18800
OI0029312,O009781,P0011,8,7300
OI0029313,O009781,P0052,8,28900
OI0029314,O009781,P0044,2,28900
OI0029315,O009782,P0063,8,7300
OI0029316,O009782,P0075,6,27300
OI0029317,O009783,P0012,4,12600
OI0029318,O009783,P0088,2,22000
OI0029319,O009783,P0100,1,27800
OI0029320,O009783,P0062,3,12000
OI0029321,O009784,P0054,2,15300
OI0029322,O009784,P0018,1,7200
OI0029323,O009784,P0086,8,15300
OI0029324,O009784,P0074,6,15100
OI0029325,O009784,P0073,8,23100
OI0029326,O009785,P0014,5,11900
OI0029327,O009785,P0015,2,28900
OI0029328,O009786,P0061,1,5300
OI0029329,O009786,P0013,8,25800
OI0029330,O009786,P0092,5,26800
OI0029331,O009786,P0003,4,12600
OI0029332,O009786,P0080,8,12300
OI0029333,O009787,P0023,2,25600
OI0029334,O009787,P0041,5,20500
OI0029335,O009787,P0028,1,14800
OI0029336,O009788,P0018,4,7200
OI0029337,O009788,P0054,6,15300
OI0029338,O009788,P0090,8,14800
OI0029339,O009788,P0099,2,7400
OI0029340,O009788,P0037,7,16100
OI0029341,O009789,P0077,3,10800
OI0029342,O009789,P0020,7,9600
OI0029343,O009789,P0008,5,16800
OI0029344,O009790,P0094,5,19100
OI0029345,O009790,P0095,1,19500
OI0029346,O009790,P0013,5,25800
OI0029347,O009791,P0057,2,8900
OI0029348,O009791,P0031,1,6900
OI0029349,O009792,P0010,8,23100
OI0029350,O009792,P0064,2,19400
OI0029351,O009792,P0087,4,11200
OI0029352,O009792,P0042,4,26600
OI0029353,O009793,P0073,7,23100
OI0029354,O009794,P0077,7,10800
OI0029355,O009794,P0020,3,9600
OI0029356,O009794,P0039,1,15800
OI0029357,O009794,P0042,1,26600
OI0029358,O009795,P0051,2,13700
OI0029359,O009795,P0011,8,7300
OI0029360,O009795,P0095,5,19500
OI0029361,O009796,P0079,2,28000
OI0029362,O009796,P0098,2,5800
OI0029363,O009796,P0047,6,19500
OI0029364,O009797,P0046,8,11000
OI0029365,O009798,P0042,1,26600
OI0029366,O009798,P0083,8,26000
OI0029367,O009799,P0021,6,18100
OI0029368,O009799,P0001,6,12300
OI0029369,O009799,P0006,7,18800
OI0029370,O009799,P0050,2,6900
OI0029371,O009799,P0001,2,12300
OI0029372,O009800,P0026,1,14600
OI0029373,O009800,P0045,1,11200
OI0029374,O009800,P0039,5,15800
OI0029375,O009800,P0022,2,21200
OI0029376,O009800,P0068,6,25800
OI0029377,O009801,P0019,7,21400
OI0029378,O009801,P0043,4,20300
OI0029379,O009801,P0027,7,28700
OI0029380,O009801,P0043,7,20300
OI0029381,O009802,P0083,3,26000
OI0029382,O009802,P0001,8,12300
OI0029383,O009802,P0048,5,22700
OI0029384,O009803,P0039,4,15800
OI0029385,O009803,P0091,3,18200
OI0029386,O009804,P0065,1,23200
OI0029387,O009804,P0097,8,27000
OI0029388,O009804,P0019,6,21400
OI0029389,O009804,P0056,1,7200
OI0029390,O009805,P0080,6,12300
OI0029391,O009805,P0003,2,12600
OI0029392,O009805,P0071,1,19500
OI0029393,O009805,P0086,6,15300
OI0029394,O009805,P0011,1,7300
OI0029395,O009806,P0074,4,15100
OI0029396,O009807,P0040,2,20900
OI0029397,O009808,P0018,3,7200
OI0029398,O009808,P0041,6,20500
OI0029399,O009809,P0022,1,21200
OI0029400,O009810,P0099,6,7400
OI0029401,O009810,P0054,1,15300
OI0029402,O009810,P0045,3,11200
OI0029403,O009810,P0066,6,8800
OI0029404,O009810,P0083,7,26000
OI0029405,O009811,P0010,4,23100
OI0029406,O009811,P0096,7,7800
OI0029407,O009811,P0049,7,18300
OI0029408,O009811,P0011,1,7300
OI0029409,O009811,P0007,8,16000
OI0029410,O009812,P0048,6,22700
OI0029411,O009812,P0019,2,21400
OI0029412,O009812,P0018,3,7200
OI0029413,O009812,P0014,6,11900
OI0029414,O009812,P0048,7,22700
OI0029415,O009813,P0086,1,15300
OI0029416,O009813,P0035,6,15200
OI0029417,O009813,P0088,7,22000
OI0029418,O009814,P0059,6,26900
OI0029419,O009814,P0056,3,7200
OI0029420,O009814,P0049,2,18300
OI0029421,O009814,P0037,3,16100
OI0029422,O009815,P0059,2,26900
OI0029423,O009815,P0001,7,12300
OI0029424,O009816,P0041,6,20500
OI0029425,O009816,P0081,4,12500
OI0029426,O009816,P0013,2,25800
OI0029427,O009816,P0008,2,16800
OI0029428,O009817,P0078,4,15900
OI0029429,O009817,P0024,4,17500
OI0029430,O009817,P0050,5,6900
OI0029431,O009817,P0082,6,15800
OI0029432,O009817,P0012,2,12600
OI0029433,O009818,P0082,2,15800
OI0029434,O009818,P0060,7,9300
OI0029435,O009818,P0001,1,12300
OI0029436,O009818,P0061,5,5300
OI0029437,O009818,P0052,7,28900
OI0029438,O009819,P0094,4,19100
OI0029439,O009820,P0011,4,7300
OI0029440,O009820,P0044,1,28900
OI0029441,O009821,P0087,1,11200
OI0029442,O009821,P0085,6,8600
OI0029443,O009822,P0090,3,14800
OI0029444,O009823,P0096,6,7800
OI0029445,O009824,P0014,6,11900
OI0029446,O009824,P0079,4,28000
OI0029447,O009824,P0026,8,14600
OI0029448,O009825,P0069,7,8000
OI0029449,O009825,P0097,4,27000
OI0029450,O009826,P0056,3,7200
OI0029451,O009826,P0090,4,14800
OI0029452,O009826,P0065,6,23200
OI0029453,O009827,P0058,4,7700
OI0029454,O009827,P0029,5,30000
OI0029455,O009827,P0005,6,24300
OI0029456,O009828,P0083,1,26000
OI0029457,O009828,P0100,3,27800
OI0029458,O009828,P0054,6,15300
OI0029459,O009828,P0078,3,15900
OI0029460,O009828,P0056,7,7200
OI0029461,O009829,P0062,4,12000
OI0029462,O009829,P0006,1,18800
OI0029463,O009830,P0010,8,23100
OI0029464,O009830,P0063,3,7300
OI0029465,O009830,P0086,3,15300
OI0029466,O009830,P0002,2,18800
OI0029467,O009830,P0002,4,18800
OI0029468,O009831,P0011,2,7300
OI0029469,O009832,P0038,8,7300
OI0029470,O009832,P0020,6,9600
OI0029471,O009832,P0056,5,7200
OI0029472,O009832,P0055,5,22400
OI0029473,O009833,P0090,1,14800
OI0029474,O009833,P0059,3,26900
OI0029475,O009834,P0065,4,23200
OI0029476,O009834,P0036,7,19800
OI0029477,O009835,P0050,5,6900
OI0029478,O009836,P0005,7,24300
OI0029479,O009836,P0066,2,8800
OI0029480,O009837,P0068,2,25800
OI0029481,O009837,P0083,2,26000
OI0029482,O009837,P0087,1,11200
OI0029483,O009837,P0017,6,12500
OI0029484,O009838,P0082,2,15800
OI0029485,O009838,P0018,3,7200
OI0029486,O009838,P0050,1,6900
OI0029487,O009838,P0087,7,11200
OI0029488,O009839,P0041,7,20500
OI0029489,O009839,P0035,2,15200
OI0029490,O009839,P0038,6,7300
OI0029491,O009840,P0090,5,14800
OI0029492,O009840,P0022,8,21200
OI0029493,O009841,P0058,4,7700
OI0029494,O009841,P0060,6,9300
OI0029495,O009841,P0028,5,14800
OI0029496,O009841,P0064,5,19400
OI0029497,O009842,P0002,3,18800
OI0029498,O009842,P0025,1,5400
OI0029499,O009842,P0046,6,11000
OI0029500,O009843,P0021,5,18100
OI0029501,O009844,P0098,5,5800
OI0029502,O009844,P0051,2,13700
OI0029503,O009844,P0008,7,16800
OI0029504,O009845,P0007,4,16000
OI0029505,O009845,P0030,7,5600
OI0029506,O009845,P0064,7,19400
OI0029507,O009846,P0045,8,11200
OI0029508,O009846,P0074,2,15100
OI0029509,O009847,P0013,7,25800
OI0029510,O009847,P0058,6,7700
OI0029511,O009848,P0063,1,7300
OI0029512,O009849,P0088,6,22000
OI0029513,O009849,P0011,5,7300
OI0029514,O009849,P0026,2,14600
OI0029515,O009849,P0052,6,28900
OI0029516,O009850,P0088,8,22000
OI0029517,O009850,P0045,5,11200
OI0029518,O009850,P0036,2,19800
OI0029519,O009850,P0081,7,12500
OI0029520,O009851,P0022,2,21200
OI0029521,O009851,P0046,7,11000
OI0029522,O009851,P0053,4,14700
OI0029523,O009851,P0076,7,18300
OI0029524,O009852,P0035,4,15200
OI0029525,O009852,P0008,5,16800
OI0029526,O009852,P0007,7,16000
OI0029527,O009853,P0010,1,23100
OI0029528,O009853,P0019,8,21400
OI0029529,O009853,P0095,1,19500
OI0029530,O009853,P0035,4,15200
OI0029531,O009854,P0014,2,11900
OI0029532,O009854,P0061,8,5300
OI0029533,O009854,P0084,5,8800
OI0029534,O009855,P0031,7,6900
OI0029535,O009856,P0041,2,20500
OI0029536,O009856,P0013,1,25800
OI0029537,O009856,P0008,1,16800
OI0029538,O009856,P0009,3,20100
OI0029539,O009857,P0020,6,9600
OI0029540,O009858,P0030,6,5600
OI0029541,O009858,P0052,3,28900
OI0029542,O009858,P0082,1,15800
OI0029543,O009858,P0039,4,15800
OI0029544,O009858,P0091,6,18200
OI0029545,O009859,P0029,2,30000
OI0029546,O009860,P0016,3,13800
OI0029547,O009860,P0006,6,18800
OI0029548,O009860,P0007,2,16000
OI0029549,O009860,P0017,3,12500
OI0029550,O009861,P0020,1,9600
OI0029551,O009861,P0077,1,10800
OI0029552,O009862,P0018,7,7200
OI0029553,O009863,P0051,8,13700
OI0029554,O009863,P0013,8,25800
OI0029555,O009863,P0090,2,14800
OI0029556,O009864,P0017,2,12500
OI0029557,O009864,P0035,6,15200
OI0029558,O009864,P0084,7,8800
OI0029559,O009864,P0060,5,9300
OI0029560,O009864,P0092,8,26800
OI0029561,O009865,P0016,6,13800
OI0029562,O009865,P0067,7,24800
OI0029563,O009865,P0014,7,11900
OI0029564,O009865,P0010,4,23100
OI0029565,O009866,P0081,2,12500
OI0029566,O009866,P0085,4,8600
OI0029567,O009866,P0058,7,7700
OI0029568,O009866,P0060,5,9300
OI0029569,O009867,P0062,4,12000
OI0029570,O009867,P0057,7,8900
OI0029571,O009867,P0085,3,8600
OI0029572,O009867,P0052,6,28900
OI0029573,O009867,P0089,2,7300
OI0029574,O009868,P0025,2,5400
OI0029575,O009868,P0009,8,20100
OI0029576,O009868,P0077,3,10800
OI0029577,O009868,P0083,4,26000
OI0029578,O009869,P0003,3,12600
OI0029579,O009869,P0085,6,8600
OI0029580,O009869,P0065,7,23200
OI0029581,O009870,P0067,7,24800
OI0029582,O009871,P0015,1,28900
OI0029583,O009871,P0087,8,11200
OI0029584,O009872,P0023,5,25600
OI0029585,O009872,P0040,4,20900
OI0029586,O009872,P0041,7,20500
OI0029587,O009873,P0074,5,15100
OI0029588,O009873,P0008,7,16800
OI0029589,O009873,P0017,8,12500
OI0029590,O009873,P0074,4,15100
OI0029591,O009873,P0006,6,18800
OI0029592,O009874,P0040,4,20900
OI0029593,O009874,P0071,8,19500
OI0029594,O009874,P0099,4,7400
OI0029595,O009874,P0027,5,28700
OI0029596,O009875,P0036,5,19800
OI0029597,O009875,P0017,8,12500
OI0029598,O009875,P0099,3,7400
OI0029599,O009875,P0022,4,21200
OI0029600,O009876,P0001,5,12300
OI0029601,O009876,P0001,1,12300
OI0029602,O009877,P0034,7,24900
OI0029603,O009877,P0079,4,28000
OI0029604,O009877,P0043,1,20300
OI0029605,O009877,P0039,6,15800
OI0029606,O009877,P0026,7,14600
OI0029607,O009878,P0021,8,18100
OI0029608,O009878,P0005,4,24300
OI0029609,O009878,P0087,3,11200
OI0029610,O009879,P0029,7,30000
OI0029611,O009880,P0031,5,6900
OI0029612,O009880,P0089,3,7300
OI0029613,O009880,P0038,2,7300
OI0029614,O009880,P0020,1,9600
OI0029615,O009880,P0001,6,12300
OI0029616,O009881,P0053,3,14700
OI0029617,O009881,P0021,2,18100
OI0029618,O009882,P0005,2,24300
OI0029619,O009883,P0077,5,10800
OI0029620,O009883,P0016,1,13800
OI0029621,O009883,P0047,1,19500
OI0029622,O009883,P0025,2,5400
OI0029623,O009884,P0015,8,28900
OI0029624,O009885,P0096,3,7800
OI0029625,O009885,P0020,4,9600
OI0029626,O009885,P0066,6,8800
OI0029627,O009885,P0043,5,20300
OI0029628,O009885,P0064,7,19400
OI0029629,O009886,P0062,6,12000
OI0029630,O009886,P0005,7,24300
OI0029631,O009886,P0026,5,14600
OI0029632,O009886,P0033,8,20600
OI0029633,O009887,P0039,3,15800
OI0029634,O009887,P0064,5,19400
OI0029635,O009887,P0007,8,16000
OI0029636,O009888,P0015,1,28900
OI0029637,O009888,P0049,2,18300
OI0029638,O009888,P0074,3,15100
OI0029639,O009889,P0097,2,27000
OI0029640,O009889,P0091,3,18200
OI0029641,O009889,P0019,3,21400
OI0029642,O009890,P0064,7,19400
OI0029643,O009890,P0058,4,7700
OI0029644,O009890,P0088,5,22000
OI0029645,O009890,P0018,2,7200
OI0029646,O009890,P0066,5,8800
OI0029647,O009891,P0075,2,27300
OI0029648,O009891,P0065,3,23200
OI0029649,O009892,P0095,5,19500
OI0029650,O009893,P0099,6,7400
OI0029651,O009893,P0031,5,6900
OI0029652,O009893,P0006,3,18800
OI0029653,O009893,P0080,3,12300
OI0029654,O009894,P0014,7,11900
OI0029655,O009894,P0058,6,7700
OI0029656,O009895,P0037,4,16100
OI0029657,O009895,P0009,8,20100
OI0029658,O009895,P0089,6,7300
OI0029659,O009896,P0020,1,9600
OI0029660,O009896,P0014,8,11900
OI0029661,O009896,P0003,6,12600
OI0029662,O009896,P0095,3,19500
OI0029663,O009897,P0015,6,28900
OI0029664,O009898,P0011,5,7300
OI0029665,O009898,P0071,2,19500
OI0029666,O009898,P0089,4,7300
OI0029667,O009898,P0078,3,15900
OI0029668,O009898,P0075,2,27300
OI0029669,O009899,P0006,5,18800
OI0029670,O009899,P0035,2,15200
OI0029671,O009899,P0045,4,11200
OI0029672,O009899,P0068,6,25800
OI0029673,O009900,P0009,5,20100
OI0029674,O009900,P0075,7,27300
OI0029675,O009900,P0090,7,14800
OI0029676,O009900,P0035,6,15200
OI0029677,O009900,P0028,4,14800
OI0029678,O009901,P0061,5,5300
OI0029679,O009901,P0030,4,5600
OI0029680,O009901,P0025,5,5400
OI0029681,O009901,P0027,5,28700
OI0029682,O009901,P0010,2,23100
OI0029683,O009902,P0083,2,26000
OI0029684,O009902,P0036,7,19800
OI0029685,O009902,P0095,5,19500
OI0029686,O009903,P0034,4,24900
OI0029687,O009903,P0008,3,16800
OI0029688,O009903,P0083,3,26000
OI0029689,O009903,P0002,5,18800
OI0029690,O009903,P0067,8,24800
OI0029691,O009904,P0084,5,8800
OI0029692,O009904,P0025,6,5400
OI0029693,O009905,P0016,4,13800
OI0029694,O009905,P0081,2,12500
OI0029695,O009906,P0006,8,18800
OI0029696,O009906,P0015,8,28900
OI0029697,O009906,P0072,1,7500
OI0029698,O009906,P0073,7,23100
OI0029699,O009906,P0048,6,22700
OI0029700,O009907,P0023,4,25600
OI0029701,O009907,P0038,3,7300
OI0029702,O009908,P0065,7,23200
OI0029703,O009908,P0016,8,13800
OI0029704,O009909,P0009,8,20100
OI0029705,O009909,P0027,5,28700
OI0029706,O009909,P0022,7,21200
OI0029707,O009910,P0014,5,11900
OI0029708,O009910,P0095,4,19500
OI0029709,O009910,P0034,6,24900
OI0029710,O009910,P0022,1,21200
OI0029711,O009911,P0094,1,19100
OI0029712,O009911,P0070,6,15900
OI0029713,O009911,P0037,2,16100
OI0029714,O009911,P0088,3,22000
OI0029715,O009912,P0072,5,7500
OI0029716,O009912,P0028,1,14800
OI0029717,O009912,P0003,6,12600
OI0029718,O009912,P0089,1,7300
OI0029719,O009912,P0060,4,9300
OI0029720,O009913,P0033,5,20600
OI0029721,O009913,P0033,3,20600
OI0029722,O009914,P0085,8,8600
OI0029723,O009914,P0077,8,10800
OI0029724,O009914,P0071,7,19500
OI0029725,O009915,P0001,1,12300
OI0029726,O009915,P0028,5,14800
OI0029727,O009915,P0018,3,7200
OI0029728,O009915,P0084,3,8800
OI0029729,O009916,P0052,8,28900
OI0029730,O009916,P0061,6,5300
OI0029731,O009916,P0010,7,23100
OI0029732,O009917,P0030,1,5600
OI0029733,O009917,P0032,2,20900
OI0029734,O009917,P0064,3,19400
OI0029735,O009917,P0015,2,28900
OI0029736,O009918,P0022,2,21200
OI0029737,O009918,P0054,7,15300
OI0029738,O009918,P0009,8,20100
OI0029739,O009919,P0081,5,12500
OI0029740,O009920,P0099,4,7400
OI0029741,O009920,P0056,7,7200
OI0029742,O009921,P0051,1,13700
